conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,sistemas fotovoltaicos,released,knowledge,sector-specific,fotovoltaica,"Sistemas que convierten una fuente renovable como el sol en energía eléctrica. Partiendo de la cadena de conversión energética, los sistemas fotovoltaicos podrían dividirse en tres tipos: sistemas fotovoltaicos de conexión directa a la red, sistemas de interacción con la red y sistemas fotovoltaicos desconectados de la red.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,electricidad y energía | energía solar
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,investigar la contaminación,released,skill/competence,cross-sector,analizar zonas contaminadas | examinar en zonas contaminadas,"Realizar ensayos para investigar las propiedades de la contaminación en una zona, o sobre superficies y materiales, con el fin de identificar la causa, su naturaleza y la magnitud del riesgo y los daños.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,hacer seguimiento de condiciones medioambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4a3c9af-8a5d-49cc-95bb-b77e41588746,procesar miel cosechada,released,skill/competence,sector-specific,preparar miel cosechada | acondicionar miel cosechada | producir miel cosechada,"Recolectar y procesar miel de acuerdo con las normas en materia de salud, seguridad y bioseguridad.",http://data.europa.eu/esco/skill/ceca8bbe-cd58-49b4-8ef4-9a34a5ac0f75,manejar maquinaria de transformación de alimentos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,desarrollar estrategias de recuperación ambiental,released,skill/competence,cross-sector,planificar estrategias de descontaminación ambiental | diseñar estrategias de recuperación ambiental | idear estrategias de regeneración ambiental | elaborar estrategias de rehabilitación ambiental,"Desarrollar estrategias para la eliminación de la contaminación del suelo, las aguas subterráneas, las aguas superficiales o los sedimentos, teniendo en cuenta las normas de rehabilitación medioambiental y las tecnologías disponibles.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800 | http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0,adoptar vías para reducir el impacto negativo del consumo | adoptar vías para reducir la contaminación | elaborar políticas y legislación | elaborar estrategias para resolver problemas | elaborar una política medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e52c1125-1d27-4e3d-afc9-761ee5f678b3,preservación y conservación de árboles,released,knowledge,sector-specific,requisitos para la preservación y conservación de árboles,Los requisitos medioambientales para la conservación y preservación de los árboles.,http://data.europa.eu/esco/isced-f/0821,silvicultura
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,evaluar el impacto ambiental,released,skill/competence,cross-sector,valorar repercusiones medioambientales | evaluar efectos en el medio ambiente | analizar incidencia ecológica | estudiar impacto ambiental,Realizar un seguimiento de los impactos ambientales y llevar a cabo evaluaciones con el fin de identificar y reducir los riesgos medioambientales de la organización a la vez que se tienen en cuenta los costes.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,adoptar vías para reducir el impacto negativo del consumo | gestionar impacto ambiental | pensar de manera crítica | proteger el medio ambiente frente al impacto de las tecnologías digitales | cumplir las leyes y normas sobre protección medioambiental | gestionar el impacto medioambiental de las operaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5727f3b-0dc9-4daf-84e0-d5789b33a6d9,ecología forestal,released,knowledge,cross-sector,ecología de bosques | tipos de ecosistemas forestales | ecosistemas de bosque | tipos de ecosistemas de bosque | ecosistemas forestales,"Los ecosistemas que existen en un bosque, desde las bacterias a los árboles y los tipos de suelo.",http://data.europa.eu/esco/isced-f/0521,ciencias del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,diseñar un sistema de producción combinada de calor y electricidad,released,skill/competence,sector-specific,,"Estimar la demanda de calefacción y refrigeración del edificio y determinar la demanda de agua caliente sanitaria. Elaborar un esquema hidráulico que se integrará en la unidad de cogeneración con una temperatura de retorno garantizada y unos números de conmutación de encendido/apagado aceptables.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,formar al personal sobre gestión de residuos,released,skill/competence,sector-specific,preparar al personal para la gestión de residuos | instruir al personal sobre gestión de residuos,"Formar al personal de una instalación de gestión de residuos, o al personal de una organización responsable de estrategias de gestión de residuos, sobre las mejoras que pueden hacerse para reducir los residuos, aumentar la eficiencia del tratamiento de residuos y su eliminación, y garantizar el cumplimiento de la legislación en materia de residuos y medio ambiente.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,instruir a otras personas | formar sobre procedimientos operativos | gestionar residuos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e64d28b8-9379-440b-ba77-2738486f8e4a,controlar olores de la producción de piensos preparados,released,skill/competence,occupation-specific,gestionar olores de la producción de piensos preparados,"Controlar los olores producidos durante la trituración, calefacción y refrigeración, descarga de residuos líquidos y otras emisiones. Puede utilizar un oxidador térmico para este fin.",http://data.europa.eu/esco/skill/18f2a44e-28ef-4ae3-8ea2-347e33bd9a4b,operar maquinaria para la fabricación de productos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,seleccionar el embalaje adecuado para productos alimenticios,released,skill/competence,sector-specific,elegir el embalaje adecuado para productos alimenticios | escoger el envase adecuado para productos alimenticios | identificar el envase adecuado para productos alimenticios,"Elegir el embalaje apropiado para los productos alimenticios teniendo en cuenta el atractivo y la idoneidad del embalaje. Utilizar un embalaje adecuado para enviarlo de forma segura y a un coste razonable. Ser consciente de que los embalajes también pueden influir en las características del producto, como la forma, el peso o la solidez. Equilibrar diversos aspectos, como el coste, el atractivo y el cumplimiento de la normativa y la protección del medio ambiente.",http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47 | http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,"decidir | embalar, envasar y empaquetar objetos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e671c957-b998-49df-b630-7908806966f1,informar a los clientes sobre protección del medioambiente,released,skill/competence,cross-sector,,Proporcionar a los clientes información sobre el impacto que sus sistemas de calefacción tienen sobre el medio ambiente y en qué medida puede reducirse este impacto al mínimo mediante el tratamiento de los sistemas de manera respetuosa con el medio ambiente o utilizando sistemas respetuosos con el medio ambiente.,http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,aplicar medidas de protección del medioambiente | asesorar a otras personas | asesorar sobre cuestiones ambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6bf6e73-230a-434c-97b2-a0c042a8b7ac,aplicar principios de sostenibilidad a la asistencia sanitaria,released,skill/competence,cross-sector,emplear los principios de sostenibilidad en la asistencia sanitaria | aplicar a la asistencia sanitaria los principios de sostenibilidad | utilizar los principios de sostenibilidad en la asistencia sanitaria,Tener en cuenta los principios de sostenibilidad en la asistencia sanitaria y busque un uso racional de los recursos.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,adoptar vías para reducir el impacto negativo del consumo | cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e844bde0-9563-4c07-a7e6-4150d5f06a4b,calcular el consumo de agua,released,skill/competence,occupation-specific,estimar el consumo de agua | medir el consumo de agua | registrar el consumo de agua,"Estimar, medir y registrar el consumo de agua para regar zonas verdes o terrenos.",http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,realizar cálculos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e85cff6b-ee0e-4106-98f0-b57b39a2ea3f,ejecutar actividades de control de enfermedades y plagas,released,skill/competence,sector-specific,controlar enfermedades y plagas | manipular y almacenar plaguicidas,"Ejecutar actividades de lucha contra enfermedades y plagas utilizando métodos convencionales o biológicos, teniendo en cuenta el clima, el tipo de planta o cultivo,  la salud y la seguridad y la normativa medioambiental. Almacenar y manipular plaguicidas de conformidad con la recomendación y la legislación.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e979659d-d06e-4968-b4b2-ac51e379b552,diseñar estrategias operativas híbridas,released,skill/competence,occupation-specific,,"Diseñar estrategias operativas para sistemas de conducción híbridos, teniendo en cuenta los límites de la recuperación de energía y sus factores limitantes. Tener en cuenta los posibles beneficios vinculados a la transferencia de la carga y cómo dicha transferencia puede mejorar la gestión energética. Entender los problemas relacionados con el funcionamiento intermitente del motor de combustión interna.
   ",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8,planificar medidas para salvaguardar zonas naturales protegidas,released,skill/competence,sector-specific,,"Planificar medidas de salvaguardia para zonas naturales que están protegidas por la ley, con el fin de reducir los efectos negativos del turismo o los riesgos naturales en las zonas designadas. Estas medidas incluyen actividades como controlar el uso de la tierra y los recursos naturales y realizar un seguimiento del flujo de visitantes.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f,calidad ambiental en interiores,released,knowledge,sector-specific,,"Las consecuencias para la calidad ambiental en interiores de cada una de las decisiones adoptadas durante el proceso de diseño.
	",http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d | http://data.europa.eu/esco/isced-f/0712,prevención de la contaminación | tecnología de protección del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9ff446f-6a8a-4e35-a611-176508964be3,combustibles alternativos,released,knowledge,sector-specific,combustible limpio | combustible con emisiones de carbono negativas | biocombustibles | combustible carbono negativo | combustible neutro en carbono | combustibles electrónicos,"Combustibles o fuentes de energía que sirven, al menos en parte, como sucedáneo del suministro tradicional de energía al transporte, como el petróleo y las fuentes fósiles. Tienen potencial para contribuir a los esfuerzos de descarbonización y mejorar el comportamiento medioambiental de la economía y del sector del transporte.
	",http://data.europa.eu/esco/skill/279e8cb1-b704-41b3-a1c9-60f130e303b4 | http://data.europa.eu/esco/isced-f/0531,tipos de combustible | química
